input	target	source_rule	freq	edit_count	seed	freq_bucket
bodc	bode	ocr_confusion	0.0	1	42	0
menstruár	menstruar	ocr_confusion	0.0	1	42	2
desençabestrar	desencabestrar	historical	0.0	1	42	0
rfenar	frenar	typo	9.55e-06	2	42	4
aclaracioncs	aclaraciones	ocr_confusion	1.78e-06	1	42	3
hélena	helena	ocr_confusion	4.57e-06	1	42	4
roideadas	rodeadas	typo	1.32e-06	1	42	3
volvedéra	volvedera	ocr_confusion	0.0	1	42	1
mutos	muros	typo	1.45e-05	1	42	4
anónima	anónima	identity	8.91e-06	0	42	4
reohazan	rechazan	ocr_confusion	4.17e-06	1	42	4
neúmoconiosis	neumoconiosis	ocr_confusion	0.0	1	42	0
absoluat	absoluta	typo	2.88e-05	2	42	4
sobrebivencia	sobrevivencia	historical	1.41e-06	1	42	3
viivdo	vivido	typo	2.69e-05	2	42	4
rafaeta	rafaela	ocr_confusion	1.62e-06	1	42	3
ámorbar	amorbar	ocr_confusion	0.0	1	42	2
borif	boris	ocr_confusion	4.57e-06	1	42	4
aqúéllás	aquéllas	ocr_confusion	8.13e-07	2	42	2
arañdanedo	arandanedo	ocr_confusion	0.0	1	42	2
atarillar	atraillar	typo	0.0	2	42	1
masaçres	masacres	historical	2.95e-06	1	42	4
ttiramos	tiramos	typo	1.91e-06	1	42	3
neogranádinó	neogranadino	ocr_confusion	0.0	2	42	1
angvilo	anguilo	historical	0.0	1	42	0
eoonomicf	economics	ocr_confusion	1.15e-06	2	42	3
soprnao	soprano	typo	1.78e-06	2	42	3
tesáürizar	tesaurizar	ocr_confusion	0.0	2	42	1
dcoblez	doblez	typo	0.0	1	42	0
saerta	saeta	typo	6.03e-07	1	42	2
dolly	dolly	identity	1.05e-06	0	42	3
congresó	congreso	ocr_confusion	0.000112	1	42	4
mexicó	mexico	ocr_confusion	2.45e-05	1	42	4
dlalectos	dialectos	ocr_confusion	2.95e-06	1	42	4
cajei	cajel	ocr_confusion	0.0	1	42	1
poruenir	porvenir	historical	3.31e-06	1	42	4
granaidno	granadino	typo	9.33e-07	2	42	2
iakob	jakob	historical	5.75e-07	1	42	2
pépsl	pepsi	ocr_confusion	2.4e-06	2	42	3
eámelicro	camellero	ocr_confusion	0.0	4	42	0
kaiser	kaiser	identity	1.62e-06	0	42	3
pda	peda	typo	1.1e-06	1	42	3
aniñpar	aniñar	typo	0.0	1	42	1
arrodjllar	arrodillar	historical	0.0	1	42	0
mof	mofa	typo	9.55e-07	1	42	2
oaklnad	oakland	typo	1.41e-06	2	42	3
avtomáticos	automáticos	historical	2.63e-06	1	42	3
esmolaa	esmola	typo	0.0	1	42	0
úntéla	úntela	ocr_confusion	0.0	1	42	1
encostjllado	encostillado	historical	0.0	1	42	2
deficiencia	deficiencia	identity	3.31e-06	0	42	4
juégalcs	juégales	ocr_confusion	0.0	1	42	1
ficfion	fiction	ocr_confusion	8.32e-07	1	42	2
carpettas	carpetas	typo	2.14e-06	1	42	3
entrevisatndo	entrevistando	typo	1.05e-06	2	42	3
çuidadores	cuidadores	historical	1.12e-06	1	42	3
conozco	conozco	identity	7.41e-05	0	42	4
bajabn	bajaban	typo	9.77e-07	1	42	3
veñíañ	venían	ocr_confusion	9.33e-06	2	42	4
sóliésemos	soliésemos	ocr_confusion	0.0	1	42	1
incvrrir	incurrir	historical	1.55e-06	1	42	3
irso	tirso	typo	7.76e-07	1	42	2
magisfrado	magistrado	ocr_confusion	6.31e-06	1	42	4
especifioas	especificas	ocr_confusion	7.76e-07	1	42	2
tectónioo	tectónico	ocr_confusion	0.0	1	42	1
flcmón	flemón	ocr_confusion	0.0	1	42	1
defectives	detectives	ocr_confusion	2.75e-06	1	42	3
sóoccr	soccer	ocr_confusion	2.4e-06	2	42	3
acoralar	acorralar	typo	0.0	1	42	0
miocional	miccional	ocr_confusion	0.0	1	42	1
fomenatndo	fomentando	typo	2.34e-06	2	42	3
detraducir	retraducir	typo	0.0	1	42	0
empleada	empleada	identity	8.91e-06	0	42	4
discdutimos	discutimos	typo	2.4e-06	1	42	3
aguarsando	aguardando	typo	5.75e-07	1	42	2
habérmelós	habérmelos	ocr_confusion	0.0	1	42	2
tradjcionalista	tradicionalista	historical	8.32e-07	1	42	2
fio	fico	typo	5.5e-07	1	42	2
gálieano	galicano	ocr_confusion	0.0	2	42	1
fobresembrar	sobresembrar	ocr_confusion	0.0	1	42	1
facrameñtino	sacramentino	ocr_confusion	0.0	2	42	0
riz	rizo	typo	8.51e-07	1	42	2
resilienoia	resiliencia	ocr_confusion	1.26e-06	1	42	3
minimifta	minimista	ocr_confusion	0.0	1	42	1
drag	drag	identity	2e-06	0	42	3
puehera	puchera	ocr_confusion	0.0	1	42	0
apetecér	apetecer	ocr_confusion	0.0	1	42	1
rapvzar	rapuzar	historical	0.0	1	42	1
lémplados	templados	ocr_confusion	7.08e-07	2	42	2
conlrapilastra	contrapilastra	ocr_confusion	0.0	1	42	2
prospectibo	prospectivo	historical	0.0	1	42	0
fransmile	transmite	ocr_confusion	8.51e-06	2	42	4
late	alte	typo	6.03e-07	2	42	2
leerme	leerme	identity	1.17e-06	0	42	3
pederñat	pedernal	ocr_confusion	0.0	2	42	1
prollectil	proyectil	historical	1.95e-06	2	42	3
subalternar	subalternar	identity	0.0	0	42	1
atinden	atienden	typo	3.63e-06	1	42	4
tráñsportan	transportan	ocr_confusion	1.66e-06	2	42	3
lano	tano	ocr_confusion	8.51e-07	1	42	2
azaabchado	azabachado	typo	0.0	2	42	1
gúayaoo	guayaco	ocr_confusion	0.0	2	42	1
terremoto	terremoto	identity	1.55e-05	0	42	4
ecfando	echando	historical	7.76e-06	1	42	4
berrmudina	bermudina	typo	0.0	1	42	0
privatikvo	privativo	typo	0.0	1	42	1
ofra	otra	ocr_confusion	0.000724	1	42	4
émpaslar	empastar	ocr_confusion	0.0	2	42	2
cargvero	carguero	historical	5.89e-07	1	42	2
irzoma	rizoma	typo	0.0	2	42	1
esfacazo	estacazo	ocr_confusion	0.0	1	42	0
poando	posando	typo	1.29e-06	1	42	3
alçorza	alcorza	historical	0.0	1	42	1
çompaternidad	compaternidad	historical	0.0	1	42	0
abito	habito	typo	1.1e-06	1	42	3
polineuritis	polineuritis	identity	0.0	0	42	1
abérraciones	aberraciones	ocr_confusion	8.13e-07	1	42	2
lhtada	lutada	typo	0.0	1	42	2
vaguédad	vaguedad	ocr_confusion	0.0	1	42	1
corrvpción	corrupción	historical	7.24e-05	1	42	4
mereoedor	merecedor	ocr_confusion	1.32e-06	1	42	3
linkdin	linkedin	typo	2.69e-06	1	42	3
halilto	hatillo	ocr_confusion	6.17e-07	2	42	2
nectario	nectario	identity	0.0	0	42	0
incompleta	incompleta	identity	3.09e-06	0	42	4
appa	papa	typo	6.46e-05	2	42	4
inseguo	inseguro	typo	3.31e-06	1	42	4
apoderamoento	apoderamiento	typo	0.0	1	42	1
platanero	platanero	identity	0.0	0	42	1
treceauo	treceavo	historical	0.0	1	42	1
ediicaciones	edificaciones	typo	2.88e-06	1	42	4
cultas	cultas	identity	5.75e-07	0	42	2
manióbrar	maniobrar	ocr_confusion	1.05e-06	1	42	3
compartre	comparte	typo	2.04e-05	1	42	4
eisa	elsa	ocr_confusion	3.72e-06	1	42	4
tapadura	tapadura	identity	0.0	0	42	1
agolándo	agotando	ocr_confusion	1.05e-06	2	42	3
dinosaurios	dinosaurios	identity	5.5e-06	0	42	4
estármeio	estármelo	ocr_confusion	0.0	1	42	1
mraia	maria	typo	2.75e-05	2	42	4
coyuntúral	coyuntural	ocr_confusion	5.5e-07	1	42	2
reparacioñes	reparaciones	ocr_confusion	6.46e-06	1	42	4
supraseñsibie	suprasensible	ocr_confusion	0.0	2	42	1
pulkseras	pulseras	typo	2e-06	1	42	3
boliches	boliches	identity	8.51e-07	0	42	2
suplemeñto	suplemento	ocr_confusion	4.68e-06	1	42	4
dcjare	dejare	ocr_confusion	1.82e-06	1	42	3
oactáoca	cactácea	ocr_confusion	0.0	3	42	0
rancór	rancor	ocr_confusion	0.0	1	42	1
ceromancja	ceromancia	historical	0.0	1	42	1
viggo	vigo	typo	5.37e-06	1	42	4
eales	leales	typo	6.31e-06	1	42	4
tropeicentas	tropecientas	typo	0.0	2	42	0
extráñado	extrañado	ocr_confusion	1.55e-06	1	42	3
monseñor	monseñor	identity	5.5e-06	0	42	4
roseaar	rosear	typo	0.0	1	42	0
púlverizador	pulverizador	ocr_confusion	0.0	1	42	0
préstados	prestados	ocr_confusion	3.31e-06	1	42	4
órégano	orégano	ocr_confusion	9.55e-07	1	42	3
hundadora	fundadora	historical	3.63e-06	1	42	4
podras	podrías	typo	2.82e-05	1	42	4
paqlafox	palafox	typo	6.17e-07	1	42	2
lluanes	yuanes	historical	6.76e-07	2	42	2
bañastéro	banastero	ocr_confusion	0.0	2	42	0
redactados	redactados	identity	6.46e-07	0	42	2
przdera	pradera	typo	2.24e-06	1	42	3
salómn	salmón	typo	3.16e-06	2	42	4
osroio	osorio	typo	5.25e-06	2	42	4
excandecer	excandecer	identity	0.0	0	42	2
talear	tablear	typo	0.0	1	42	1
criminalizra	criminalizar	typo	1e-06	2	42	3
buscas	busca	typo	0.000112	1	42	4
entrejuntar	entrejuntar	identity	0.0	0	42	0
pañtuflo	pantuflo	ocr_confusion	0.0	1	42	1
dolortosamente	dolorosamente	typo	9.55e-07	1	42	3
farfvllero	farfullero	historical	0.0	1	42	1
irreflexivameñte	irreflexivamente	ocr_confusion	0.0	1	42	1
abrcviado	abreviado	ocr_confusion	1.1e-06	1	42	3
verdezuclo	verdezuelo	ocr_confusion	0.0	1	42	1
inseguramcnfe	inseguramente	ocr_confusion	0.0	2	42	1
ynequidad	inequidad	historical	8.91e-07	1	42	2
consystorial	consistorial	historical	5.89e-07	1	42	2
bobón	borbón	typo	2.51e-06	1	42	3
somo	somo	identity	1.29e-06	0	42	3
brzos	bruzos	typo	0.0	1	42	0
çentroafricano	centroafricano	historical	0.0	1	42	1
efervesceñcia	efervescencia	ocr_confusion	0.0	1	42	1
congosló	congosto	ocr_confusion	0.0	2	42	0
uie	quie	typo	8.91e-07	1	42	2
lovafo	lovato	ocr_confusion	6.17e-07	1	42	2
condena	condena	identity	2.19e-05	0	42	4
entrépelar	entrepelar	ocr_confusion	0.0	1	42	2
pamña	pampa	typo	5.5e-06	1	42	4
patatas	patatas	identity	7.08e-06	0	42	4
contraatafar	contraatacar	typo	6.46e-07	1	42	2
vinedo	viñedo	historical	1.26e-06	1	42	3
saiiendo	saliendo	ocr_confusion	2.51e-05	1	42	4
inamoviblc	inamovible	ocr_confusion	7.59e-07	1	42	2
oóbramof	cobramos	ocr_confusion	7.94e-07	3	42	2
ayuso	ayuso	identity	6.92e-07	0	42	2
apatzingán	apatzingán	identity	5.5e-07	0	42	2
acodalamjento	acodalamiento	historical	0.0	1	42	0
atraíaa	atraía	typo	9.77e-07	1	42	3
langoftero	langostero	ocr_confusion	0.0	1	42	0
evsebio	eusebio	historical	2.34e-06	1	42	3
abango	abanto	typo	0.0	1	42	1
derogadór	derogador	ocr_confusion	0.0	1	42	1
saxasrax	saxafrax	ocr_confusion	0.0	1	42	0
pararraio	pararrayo	historical	0.0	1	42	2
exploración	exploración	identity	1.12e-05	0	42	4
oyeñtes	oyentes	ocr_confusion	3.63e-06	1	42	4
hazaleaj	hazaleja	typo	0.0	2	42	1
eampañte	campante	ocr_confusion	0.0	2	42	1
sjniestra	siniestra	historical	2.63e-06	1	42	3
tlcvador	llevador	ocr_confusion	0.0	2	42	0
vsadas	usadas	historical	8.13e-06	1	42	4
extermiñador	exterminador	ocr_confusion	0.0	1	42	0
anymos	animos	historical	1.02e-06	1	42	3
serás	serás	identity	1.35e-05	0	42	4
traplitos	trapitos	typo	0.0	1	42	1
jamaziquino	jamaiquino	typo	0.0	1	42	1
auftríacó	austríaco	ocr_confusion	1.02e-06	2	42	3
desémperezar	desemperezar	ocr_confusion	0.0	1	42	0
cobiuera	cobijera	typo	0.0	1	42	2
gibgosidad	gibosidad	typo	0.0	1	42	0
vuyanés	guyanés	typo	0.0	1	42	2
ciero	cimero	typo	0.0	1	42	1
vuestros	vuestros	identity	1.51e-05	0	42	4
mmost	most	typo	1.86e-06	1	42	3
hacerm	hacerme	typo	2.4e-05	1	42	4
registró	registro	ocr_confusion	6.76e-05	1	42	4
otoradas	otorgadas	typo	1.45e-06	1	42	3
desafío	desafío	identity	1.74e-05	0	42	4
carrey	carey	typo	1.17e-06	1	42	3
orqvídea	orquídea	historical	1.55e-06	1	42	3
inneoesáriamente	innecesariamente	ocr_confusion	1.41e-06	2	42	3
lñcentívar	incentivar	ocr_confusion	3.89e-06	3	42	4
éstrujador	estrujador	ocr_confusion	0.0	1	42	2
tresnat	tresnal	ocr_confusion	0.0	1	42	1
revelába	revelaba	ocr_confusion	8.71e-07	1	42	2
sobrinna	sobrina	typo	6.92e-06	1	42	4
teersiano	teresiano	typo	0.0	2	42	1
káno	kano	ocr_confusion	6.03e-07	1	42	2
ónagro	onagro	ocr_confusion	0.0	1	42	0
exubcrar	exuberar	ocr_confusion	0.0	1	42	1
cebón	cebón	identity	0.0	0	42	0
balonear	baldonear	typo	0.0	1	42	1
consecutivá	consecutiva	ocr_confusion	3.02e-06	1	42	4
hlpotensión	hipotensión	ocr_confusion	0.0	1	42	1
aeemas	ademas	typo	1.86e-05	1	42	4
implantada	implantada	identity	6.76e-07	0	42	2
grdas	gradas	typo	2.69e-06	1	42	3
árboles	árboles	identity	3.8e-05	0	42	4
borrachoos	borrachos	typo	5.01e-06	1	42	4
ábrigador	abrigador	ocr_confusion	0.0	1	42	1
imregna	impregna	typo	6.46e-07	1	42	2
logarítmiço	logarítmico	historical	0.0	1	42	0
renünciara	renunciara	ocr_confusion	7.24e-07	1	42	2
divágación	divagación	ocr_confusion	0.0	1	42	0
lmavatorio	lavatorio	typo	0.0	1	42	0
hlguera	higuera	ocr_confusion	1.45e-06	1	42	3
minor	minor	identity	5.75e-07	0	42	2
critiqueñ	critiquen	ocr_confusion	1.02e-06	1	42	3
afíliada	afiliada	ocr_confusion	1.05e-06	1	42	3
eñtrometido	entrometido	ocr_confusion	0.0	1	42	0
rechazó	rechazó	identity	1.02e-05	0	42	4
impensadamernte	impensadamente	typo	0.0	1	42	1
banalidád	banalidad	ocr_confusion	0.0	1	42	0
misionario	misionario	identity	0.0	0	42	1
sospecfamos	sospechamos	historical	5.62e-07	1	42	2
bonitos	bonitos	identity	7.59e-06	0	42	4
costalaca	costalada	typo	0.0	1	42	1
sometcrá	someterá	ocr_confusion	7.94e-07	1	42	2
encodchetar	encorchetar	typo	0.0	1	42	0
galáño	galano	ocr_confusion	0.0	2	42	0
lollola	loyola	historical	1.66e-06	2	42	3
impulsadaas	impulsadas	typo	1.38e-06	1	42	3
acimvt	acimut	historical	0.0	1	42	1
antiguos	antiguos	identity	3.47e-05	0	42	4
pensanle	pensante	ocr_confusion	1e-06	1	42	3
azuhramiento	azuframiento	historical	0.0	1	42	1
mcira	micra	typo	0.0	2	42	1
teonica	tecnica	ocr_confusion	2e-06	1	42	3
ágolpamiento	agolpamiento	ocr_confusion	0.0	1	42	1
fonolita	fonolita	identity	0.0	0	42	0
fyanzas	fianzas	historical	6.31e-07	1	42	2
devenir	devenir	identity	2.19e-06	0	42	3
hicis	bicis	typo	1.51e-06	1	42	3
lograroñ	lograron	ocr_confusion	1.58e-05	1	42	4
peñsas	pensas	ocr_confusion	3.89e-06	1	42	4
desvalijamientoi	desvalijamiento	typo	0.0	1	42	0
oszaka	osaka	typo	1.91e-06	1	42	3
tástimado	lastimado	ocr_confusion	2.14e-06	2	42	3
ejplorer	explorer	historical	2e-06	1	42	3
protegrlos	protegerlos	typo	1.58e-06	1	42	3
hiperinflaoión	hiperinflación	ocr_confusion	1.05e-06	1	42	3
eenfilar	enfilar	typo	0.0	1	42	1
cjentificos	cientificos	historical	7.08e-07	1	42	2
dosificacióñ	dosificación	ocr_confusion	0.0	1	42	0
pensad	pensado	typo	3.24e-05	1	42	4
dilce	dulce	typo	5.13e-05	1	42	4
scrbios	serbios	ocr_confusion	2.51e-06	1	42	3
villagé	village	ocr_confusion	2.82e-06	1	42	4
alsabetizable	alfabetizable	ocr_confusion	0.0	1	42	0
jmputador	imputador	historical	0.0	1	42	1
tresquista	fresquista	ocr_confusion	0.0	1	42	1
paraquayas	paraguayas	historical	7.24e-07	1	42	2
freparrisoos	treparriscos	ocr_confusion	0.0	2	42	1
rasádura	rasadura	ocr_confusion	0.0	1	42	1
farrington	harrington	historical	5.89e-07	1	42	2
sostituir	sostituir	identity	0.0	0	42	0
librc	libre	ocr_confusion	0.000178	1	42	4
pegarme	pegarme	identity	1.74e-06	0	42	3
nalgvas	nalgas	typo	4.47e-06	1	42	4
cspelar	espetar	ocr_confusion	0.0	2	42	1
esbatimcntar	esbatimentar	ocr_confusion	0.0	1	42	1
ocmprometen	comprometen	typo	2.19e-06	2	42	3
mito	milo	ocr_confusion	1.51e-06	1	42	3
profíeíenfe	proficiente	ocr_confusion	0.0	4	42	2
efiçazmente	eficazmente	historical	2.24e-06	1	42	3
tripplete	triplete	typo	6.03e-07	1	42	2
veíámos	veíamos	ocr_confusion	2.51e-06	1	42	3
jriarte	iriarte	historical	1.35e-06	1	42	3
wilsred	wilfred	ocr_confusion	6.31e-07	1	42	2
çompungiríais	compungiríais	historical	0.0	1	42	0
encmisar	encamisar	typo	0.0	1	42	1
páolo	paolo	ocr_confusion	3.09e-06	1	42	4
dcmas	demas	ocr_confusion	2.34e-05	1	42	4
angio	anglo	ocr_confusion	1.95e-06	1	42	3
mantequillerto	mantequillero	typo	0.0	1	42	0
líneas	líneas	identity	5.37e-05	0	42	4
lygue	ligue	historical	1.23e-06	1	42	3
miorobiano	microbiano	ocr_confusion	0.0	1	42	1
aneslesiar	anestesiar	ocr_confusion	0.0	1	42	1
cooda	coda	typo	0.0	1	42	0
trabajadoraf	trabajadoras	ocr_confusion	7.24e-06	1	42	4
dxesmintió	desmintió	typo	1.07e-06	1	42	3
nuncupativo	nuncupativo	identity	0.0	0	42	1
afortünado	afortunado	ocr_confusion	4.47e-06	1	42	4
mafilio	masilio	ocr_confusion	0.0	1	42	1
osimátiea	ofimática	ocr_confusion	0.0	2	42	0
mártirio	martirio	ocr_confusion	2.82e-06	1	42	3
emblmática	emblemática	typo	1.41e-06	1	42	3
desjuiciad	desjuiciado	typo	0.0	1	42	0
hariñcar	harinear	ocr_confusion	0.0	2	42	0
ajiaeo	ajiaco	ocr_confusion	0.0	1	42	2
peidremos	pediremos	typo	6.17e-07	2	42	2
crvciales	cruciales	historical	1.91e-06	1	42	3
fjnancieras	financieras	historical	1.26e-05	1	42	4
somatéñ	somatén	ocr_confusion	0.0	1	42	1
cejúela	cejuela	ocr_confusion	0.0	1	42	1
ásistían	asistían	ocr_confusion	1e-06	1	42	3
açnar	aznar	historical	4.9e-06	1	42	4
obsesjonado	obsesionado	historical	2.63e-06	1	42	3
egvipcios	egipcios	typo	4.68e-06	1	42	4
zonóte	zonote	ocr_confusion	0.0	1	42	2
çalas	calas	historical	5.89e-07	1	42	2
promlsorio	promisorio	ocr_confusion	0.0	1	42	0
uegetariano	vegetariano	historical	2.04e-06	1	42	3
libertarja	libertaria	typo	1.07e-06	1	42	3
discursiuamente	discursivamente	historical	0.0	1	42	0
éllíott	elliott	ocr_confusion	1.29e-06	2	42	3
catalanes	catalanes	identity	1e-05	0	42	4
redunirán	reunirán	typo	1.51e-06	1	42	3
nyvelar	nivelar	historical	7.41e-07	1	42	2
raquittismo	raquitismo	typo	0.0	1	42	2
oompeteneia	competencia	ocr_confusion	6.03e-05	2	42	4
sicioñío	sicionio	ocr_confusion	0.0	2	42	0
terribilídad	terribilidad	ocr_confusion	0.0	1	42	1
brúlalmcnte	brutalmente	ocr_confusion	2.82e-06	3	42	4
hepáticas	hepáticas	identity	6.03e-07	0	42	2
serranylla	serranilla	historical	0.0	1	42	1
carnereamjento	carnereamiento	historical	0.0	1	42	0
flueñcia	fluencia	ocr_confusion	0.0	1	42	0
revcrencial	reverencial	ocr_confusion	0.0	1	42	1
despertárte	despertarte	ocr_confusion	1.32e-06	1	42	3
abarrotádo	abarrotado	ocr_confusion	5.89e-07	1	42	2
carceí	carcel	ocr_confusion	4.68e-06	1	42	4
plumájcar	plumajear	ocr_confusion	0.0	2	42	0
holladra	holladura	typo	0.0	1	42	2
caáis	caráis	typo	0.0	1	42	1
triunfos	triunfos	identity	5.5e-06	0	42	4
spoilesr	spoilers	typo	1.51e-06	2	42	3
métódico	metódico	ocr_confusion	0.0	1	42	0
braqueta	bragueta	historical	0.0	1	42	0
galopa	galopa	identity	0.0	0	42	1
silleta	silleta	identity	0.0	0	42	0
extreno	estreno	typo	1.91e-05	1	42	4
legjsta	legista	historical	0.0	1	42	1
ooñsolidando	consolidando	ocr_confusion	1.23e-06	2	42	3
vicrteagúas	vierteaguas	ocr_confusion	0.0	2	42	1
ajradamente	airadamente	historical	0.0	1	42	1
creédulo	crédulo	typo	0.0	1	42	1
egsticulantemente	gesticulantemente	typo	0.0	2	42	1
cscaramúzaf	escaramuzas	ocr_confusion	1.07e-06	3	42	3
mirármé	mirarme	ocr_confusion	2.09e-06	2	42	3
amoldamienlo	amoldamiento	ocr_confusion	0.0	1	42	0
ámica	árnica	ocr_confusion	0.0	2	42	0
insegvro	inseguro	historical	3.31e-06	1	42	4
exordjr	exordir	historical	0.0	1	42	1
oluidada	olvidada	historical	3.09e-06	1	42	4
caemof	caemos	ocr_confusion	1.91e-06	1	42	3
génessi	génesis	typo	4.68e-06	2	42	4
fachendear	fachendear	identity	0.0	0	42	1
desagrádecer	desagradecer	ocr_confusion	0.0	1	42	0
semexa	semeja	historical	0.0	1	42	0
desbravecer	desbravecer	identity	0.0	0	42	0
cabildero	cabildero	identity	0.0	0	42	1
dimilri	dimitri	ocr_confusion	1.32e-06	1	42	3
televissivo	televisivo	typo	3.63e-06	1	42	4
rusticano	rusticano	identity	0.0	0	42	2
atcriréis	ateriréis	ocr_confusion	0.0	1	42	0
preuisto	previsto	historical	1.7e-05	1	42	4
irrefúlabies	irrefutables	ocr_confusion	6.03e-07	3	42	2
enteroeolitis	enterocolitis	ocr_confusion	0.0	1	42	0
vaag	vaga	typo	4.27e-06	2	42	4
aleatoriamenté	aleatoriamente	ocr_confusion	9.12e-07	1	42	2
concordancia	concordancia	identity	2.04e-06	0	42	3
betweewn	between	typo	1.35e-06	1	42	3
lápiz	lapiz	ocr_confusion	7.94e-07	1	42	2
fruticultra	fruticultura	typo	0.0	1	42	2
higrometraí	higrometría	typo	0.0	2	42	2
prefümeñ	presumen	ocr_confusion	1.07e-06	3	42	3
correeciones	correcciones	ocr_confusion	2.95e-06	1	42	4
cucrdo	cuerdo	ocr_confusion	1.66e-06	1	42	3
llorsoo	lloroso	typo	0.0	2	42	0
vgiruta	viruta	typo	0.0	1	42	2
maqvi	maqui	historical	0.0	1	42	1
rasate	rasante	typo	0.0	1	42	1
repeinar	repeinar	identity	0.0	0	42	0
ooñtributivo	contributivo	ocr_confusion	0.0	2	42	2
abr	abur	typo	0.0	1	42	1
preferiblementte	preferiblemente	typo	1.48e-06	1	42	3
celestiñear	celestinear	ocr_confusion	0.0	1	42	2
arna	arona	typo	0.0	1	42	0
presjonados	presionados	historical	6.61e-07	1	42	2
comadrear	comadrear	identity	0.0	0	42	1
qüeremos	queremos	ocr_confusion	0.00011	1	42	4
atacás	atacas	ocr_confusion	5.5e-07	1	42	2
gardeniá	gardenia	ocr_confusion	0.0	1	42	2
temvlor	temblor	typo	5.5e-06	1	42	4
oriol	oriol	identity	1.2e-06	0	42	3
sienfas	sientas	ocr_confusion	1.07e-05	1	42	4
lempero	tempero	ocr_confusion	0.0	1	42	1
iñvotucioñár	involucionar	ocr_confusion	0.0	4	42	1
induucción	inducción	typo	2.34e-06	1	42	3
arrancado	arrancado	identity	2.04e-06	0	42	3
lebi	levi	historical	1.82e-06	1	42	3
eswpañol	español	typo	0.000195	1	42	4
destjnatarios	destinatarios	historical	1.55e-06	1	42	3
efrraimita	efraimita	typo	0.0	1	42	0
coloándose	colocándose	typo	5.89e-07	1	42	2
jigofe	jigote	ocr_confusion	0.0	1	42	0
incesable	incesable	identity	0.0	0	42	0
borede	borde	typo	2.29e-05	1	42	4
manseqque	manseque	typo	0.0	1	42	1
cfon	chon	historical	6.31e-07	1	42	2
embalsadero	embalsadero	identity	0.0	0	42	1
cágón	cagón	ocr_confusion	1.02e-06	1	42	3
réales	reales	ocr_confusion	5.13e-05	1	42	4
pastcl	pastel	ocr_confusion	1.07e-05	1	42	4
aindiár	aindiar	ocr_confusion	0.0	1	42	2
mori	moris	typo	7.08e-07	1	42	2
avenjmiento	avenimiento	historical	0.0	1	42	1
mantoa	mantos	typo	6.17e-07	1	42	2
tornnan	tornan	typo	8.13e-07	1	42	2
asjstido	asistido	historical	5.13e-06	1	42	4
firam	hiram	historical	6.03e-07	1	42	2
eoecno	eoceno	typo	0.0	2	42	1
desqujciamiento	desquiciamiento	historical	0.0	1	42	1
piülar	piular	ocr_confusion	0.0	1	42	1
çostos	costos	historical	2.69e-05	1	42	4
hunden	funden	historical	1.1e-06	1	42	3
combatyvidad	combatividad	historical	0.0	1	42	1
bremeñ	bremen	ocr_confusion	5.75e-07	1	42	2
existiendó	existiendo	ocr_confusion	6.03e-06	1	42	4
impedoso	impiedoso	typo	0.0	1	42	0
notoorios	notorios	typo	1.17e-06	1	42	3
muiada	mujada	historical	0.0	1	42	0
largvra	largura	historical	0.0	1	42	0
imporfé	importe	ocr_confusion	1.78e-05	2	42	4
limitaorn	limitaron	typo	1.02e-06	2	42	3
alnceolado	lanceolado	typo	0.0	2	42	1
alqvibla	alquibla	historical	0.0	1	42	1
pitáda	pitada	ocr_confusion	0.0	1	42	1
loiop	loop	typo	1.23e-06	1	42	3
soliciren	soliciten	typo	1.55e-06	1	42	3
éntrevolver	entrevolver	ocr_confusion	0.0	1	42	2
prorrogá	prorroga	ocr_confusion	6.17e-07	1	42	2
prelenso	pretenso	ocr_confusion	0.0	1	42	0
haríneados	harineados	ocr_confusion	0.0	1	42	1
reclusorlo	reclusorio	ocr_confusion	0.0	1	42	1
ocuultaba	ocultaba	typo	9.55e-07	1	42	2
coñduetual	conductual	ocr_confusion	9.77e-07	2	42	3
